#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.312263
firstFrontCount	11
frontCount	8
avgEvalTime	0.000201932
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.453104	0.0325938	0.0692418	0	0	0.158046	0.039817	0.06318	0.006503	0.111524	0.00211622	0.22017	0	0	0.152412	0.127347	0	0.0620995	0	0	0	0.0448456	0	0	0.214246	0	0.0312134	0.0622375	0.000392826	0.0228685	0.453104	0.632931	
0.24523	0.190475	0.0597967	0	0.0268605	0.100103	0.0903445	0.0110134	0	0	0.00316538	0.401231	0	0	0.154479	0.084375	0	0	0.0621018	0	0	0	0	0	0	0.0222338	0	0.0791821	0.0275448	0	0.24523	0.819959	
0.0621237	0.208571	0	0.0576371	0.0565919	0.0362687	0.0229269	0.0406219	0	0	0	0.228324	0.00396175	0.0783922	0	0.0156964	0	0.0690966	0.0951295	0	0.00322696	0.0583306	0.117269	0	0.171429	0	0.0685619	0.11042	0	0	0.0621237	1.14777	
0.439521	0.133299	0.0186106	0.0289346	0	0.0485288	0.000446499	0.0756714	0.0703026	0	0	0.204033	0.00981629	0.0870288	0.172678	0	0	0	0.148364	0.0476799	0	0.231699	0.0238914	0.0365318	0.192026	0.0542987	0	0.0178431	0.000605909	0.0217497	0.439521	0.690965	
0.549187	0.23362	0.189851	0.0437198	0	0.123981	0.0800827	0.070886	0	0.00972014	0	0.358799	0.00981629	0.0218325	0	0.00862184	0	0	0.00500065	0.0493754	0	0	0.0910985	0.0701557	0.0656069	0.080828	0.0900263	0.13207	0	0	0.549187	0.619286	
0.383139	0.190475	0.059999	0.0604567	0	0.100144	0.0903445	0.0870717	0.0304215	0.0969824	0	0.270445	0.037063	0	0.197177	0.0435372	0	0.0591898	0.223149	0	0.00258934	0.108336	0.00673411	0	0	0.0416264	0	0	0.0121816	0	0.383139	0.766722	
0.563277	0.190475	0.059999	0.0604567	0	0.100144	0.0903445	0.0870717	0.0304215	0.0969824	0	0.335244	0.037063	0	0.197177	0	0	0.0218125	0.223149	0	0.00258934	0.108336	0	0	0	0.0416264	0	0	0.0121816	0	0.563277	0.598915	
0.0814276	0.190475	0.0155457	0	0.0268605	0.119076	0.0903445	0	0	0	0	0.510179	0.0361234	0	0.154479	0.084375	0	0.0591898	0	0	0	0	0.0284539	0	0.0258147	0.0222338	0	0.0897047	0.00537458	0	0.0814276	1.10864	
0.122734	0.190475	0.0597967	0	0.0268605	0.119076	0.0846476	0.0760331	0	0.00927755	0.00316538	0.257393	0.0150061	0	0.0646155	0.084375	0	0.0591898	0.0107272	0	0	0	0.0267912	0	0	0.0222338	0.0319703	0.0791821	0.0275448	0	0.122734	0.974767	
0.572867	0.212659	0.136853	0.0528434	0.000766777	0.159052	0.0800827	0.0756714	0	0.00972014	0.00362873	0.182073	0.00981629	0.18501	0.0442293	0	0	0.175068	0	0	0	0.0509842	0.012974	0	0.167689	0	0.087209	0.0206381	0	0	0.572867	0.585009	
0	0.065108	0.0210585	0	0	0.119076	0.0594822	0.001909	2.11141e-05	0	0.00316538	0.391866	0.0654458	0	0.154479	0.084375	0	0.0591898	0.055227	0	0	0	0.0284539	0	0	0.0327632	0	0.0791821	0.0275448	0	0	1.38742	
0.866289	0.0909626	0	0.0327172	0	0.0739266	0.118638	0	0	0	0	0.215785	0.00981629	0.0624503	0.172678	0	0	0.124666	0.0928845	0.0514	0.00229824	0.0856425	0.0464065	0.0365318	0.131253	0.0542987	0.087209	0.0791821	0.0254954	0.0385964	0.866289	0.364257	
0.163936	0.131898	0.0597967	0	0.0268605	0.119076	0.0903445	0.0760331	0	0.00927755	0.00316538	0.401231	0.0654458	0	0.0194089	0.084375	0	0.0591898	0.0621018	0	0	0	0.0267912	0	0	0.0222338	0	0.0791821	0.0275448	0	0.163936	0.940255	
0.464025	0.0325938	0.069068	0	0	0.158046	0.039817	0.06318	0.006503	0.0214639	0.00211622	0.22017	0	0.0192941	0.30417	0.0103047	0	0.111354	0	0	0	0.0448456	0	0	0.25977	0	0.0312134	0.0366224	0.000392826	0.0228685	0.464025	0.630579	
0	0.0719863	0.0597967	0	0	0.0685585	0.0594822	0.0829952	1.82668e-05	0	0.00316538	0.438283	0.0654458	0	0.047825	0.084375	0	0.0591898	0.055227	0	0	0	0.0284539	0	0	0.0289083	0	0.0791821	0.0275448	0	0	1.39117	
1	0.119854	0	0	9.29286e-05	0.15894	0.0712828	0	0.00836734	0.00972014	0.0167499	0.182073	0	0.116854	0.20638	0	0	0.0682112	0.0906628	0	0	0.0566093	0	0	0.0513662	0	0.0479764	0.00513117	1.25372e-05	0	1	0.202743	
0.7221	0.0672609	0.0187378	0.0116067	0	0	0.0400594	0	0.171612	0.0305595	0	0.239339	0.0151902	0.163409	0	0.0307154	0	0.139189	0.258487	0.0454567	0.00439526	0.0322066	0.0120858	0	0.0303202	0	0.140069	0.0881147	0	0	0.7221	0.444631	
0.838985	0.133299	0	0.0445468	0	0.0485288	0.000446499	0.0756714	0.0703026	0.0134974	0	0.336189	0.00981629	0.0870288	0.172678	0	0	0.0810526	0.148364	0.0476799	0	0.231699	0.0309823	0.0365318	0.192026	0.0542987	0	0.0178431	0.000605909	0.0217497	0.838985	0.425884	
0.563277	0.190475	0.059999	0.0604567	0	0.100144	0.0903445	0.0870717	0.0304215	0.0969824	0	0.335244	0.037063	0	0.197177	0	0	0.0218125	0.223149	0	0.00258934	0.108336	0.0267912	0	0	0.0416264	0	0	0.0121816	0	0.563277	0.604707	
0.979409	0.212659	0.136853	0.046588	0.000766777	0.159052	0.0800827	0.0756714	0	0.00452888	0.0778837	0.182073	0.0220659	0.073137	0.0442293	0.0467488	0	0.175068	0	0.0134291	0	0.0638375	0.012974	0	0.167689	0	0.087209	0.0206381	0	0	0.979409	0.305014	
0.453104	0.0325938	0.0692418	0	0	0.158046	0.039817	0.06318	0.006503	0.111524	0.00211622	0.22017	0	0	0.152412	0.167489	0	0.111354	0	0	0	0.0448456	0	0	0.25977	0	0.0312134	0.0622375	0.000392826	0.0228685	0.453104	0.663147	
0.652068	0.0749304	0	0.0339563	0	0.035097	0.00280826	0.06318	0.0104104	0	0.0101094	0.291737	0.0489868	0	0.164075	0.0934058	0	0.120928	0.0862098	0.141547	0	0.0448456	0	0	0	0	0.0312134	0.0714453	0.0133482	0	0.652068	0.454647	
0.933319	0.197276	0.0597967	0	0	0.157407	0.0585251	0.0870717	0	0	0	0.335244	0.0293503	0	0.287228	0	0	0.0591898	0.248422	0	0	0	0.0208738	0	0	0.0698052	0	0.0791821	0.0275448	0	0.933319	0.336749	
0.866289	0.133299	0.00497219	0.0327172	0	0.0739266	0.118638	0	0	0	0	0.215785	0.00981629	0.0624503	0.172678	0	0	0.124666	0.0906628	0.0514	0.00585241	0.0856425	0.0464065	0.0365318	0.131253	0.0542987	0.087209	0.0791821	0.0254954	0.0385964	0.866289	0.373644	
0.0275884	0.208571	0.142168	0.0576371	0.0565919	0.0362687	0.0800827	0.0406219	0	0	0	0.228324	0.00396175	0.0453628	0	0.0156964	0	0	0.0951295	0	0.00322696	0.0583306	0.117269	0	0.171429	0	0.0685619	0.11042	0	0	0.0275884	1.27591	
0.384456	0.213886	0.0449292	0	0.0272379	0.109773	0.039817	0.0662712	0.0171073	0	0	0.371868	0.0906194	0	0	0	0	0.0661072	0	0	0	0.198993	0.00591742	0.0164459	0.25977	0	0.0512575	0.030126	0	0.0529774	0.384456	0.752665	
0.464025	0.0325938	0.0690396	0	0	0.158046	0.039817	0.06318	0.006503	0.0214639	0.00123433	0.22017	0	0.0192941	0.30417	0.0103047	0	0.111354	0	0	0	0.0448456	0	0	0.25977	0	0.0312134	0.0622375	0.000392826	0.0228685	0.464025	0.636081	
0.24523	0.190475	0.0597967	0	0.0268605	0.119076	0.0903445	0.0110134	0	0	0.00316538	0.401231	0.0654458	0	0.154479	0.084375	0	0	0.0621018	0	0	0	0	0	0	0.0222338	0	0.0791821	0.0275448	0	0.24523	0.840715	
0.621809	0.0325938	0.0387382	0.0349082	0	0.158916	0.039817	0.06318	0	0.138642	0.0101094	0.326106	0.00234369	0	0.119037	0.234945	0	0.111354	0.0674248	0	0	0.0448456	0	0	0.0926811	0	0.0312134	0.0622375	0	0	0.621809	0.533804	
0.117192	0.0709806	0	0.0232962	0	0.144661	0	0	0.0171073	0	0.000881881	0.213946	0.0906194	0.0515848	0.0604831	0.192557	0	0.166619	0.0295896	0.0459517	0	0.0448456	0	0.0154667	0.233447	0.0907311	0.0512575	0.030126	0.0248453	0.0282799	0.117192	1.08505	
0.315558	0.0672609	0.0116775	0.0116067	0	0	0.0800827	0	0.171612	0.0305595	0	0.239339	0.0151902	0.163409	0	0.0307154	0	0.224595	0.258487	0.0454567	0.00439526	0.0193533	0.0120858	0	0.0303202	0	0.140069	0.0881147	0	0	0.315558	0.819954	
0.383139	0.190475	0.059999	0.0604567	0	0.100144	0.0903445	0.0870717	0.0304215	0.0969824	0	0.270445	0.037063	0	0.197177	0.0435372	0	0.0591898	0.223149	0	0.00258934	0.108336	0.0267912	0	0	0.0416264	0	0	0.0121816	0	0.383139	0.771392	
0.00997877	0.190475	0.0160646	0	0.0352227	0.150073	0	0.0870717	0	0.010825	0	0.395716	0.0654458	0	0.222679	0.0143446	0	0.0591898	0.0621018	0	0	0	0.0267912	0.135792	0	0.0222338	0	0.0791821	0.0275448	0	0.00997877	1.37457	
0.574198	0.0451407	0.0304757	0.0455015	0	0.100144	0.0903445	0.0870717	0	0.127541	0	0.335244	0.037063	0	0.183204	0	0	0.0591898	0.223149	0	0.00258934	0	0.0267912	0	0	0.0416264	0	0	0.0121816	0	0.574198	0.536955	
0.203656	0.23362	0.162111	0.0441725	0	0.123981	0.0800827	0.070886	0	0.0424955	0	0.421906	4.01446e-05	0.0218325	0	0.00862184	0.019963	0	0.00500065	0.0493754	0.034253	0	0.0695801	0.0695142	0.0656069	0	0.0900263	0.0304836	0.0395297	0	0.203656	0.96553	



#Generation 80 / 500
currentGen	80
evaluateCount	4000
totalTime	9.91587
firstFrontCount	27
frontCount	2
avgEvalTime	1.42348e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.925073	0.09595	0.0797139	0	9.29286e-05	0.0944664	0.0525421	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0602133	0.207631	0	0	0	0.0209992	0.0354315	0	0.0336227	0	0.0706585	0.0597255	0	0.0479764	0.00513117	0.0143268	0	0.925073	0.234297	
0.762549	0.0363861	0	0.0339563	0	0	0.00280826	0.06318	0.0055303	0	0.0101094	0.182689	0.0278496	0	0.164075	0.0934058	0	0.120928	0.0661887	0.0453068	0.00142372	0.00589782	0	0	0	0	0.0312134	0.0714453	0.0133482	0	0.762549	0.306091	
0.108575	0	0.0104449	0	0	0.119076	0.0903445	0	0	0	0.00332902	0.464465	0	0	0.172667	0.084375	0	0.0591898	0	0	0	0	0.0284539	0	0.0145858	0.0222338	0	0.0897047	0.0498514	0	0.108575	0.988721	
0.122734	0.0962889	0.0597967	0	0.0237939	0.119076	0.0846476	0.0670736	0	0.00927755	0	0.257393	0.0417309	0	0.00953554	0	0	0.0591898	0.0107272	0	0	0	0.00080751	0	0.0790209	0.0222338	0	0.07482	0.0275448	0.0195812	0.122734	0.925765	
0.0390987	0.0719863	0.00778403	0	0	0.0485149	0.0594822	0.024425	1.64202e-05	0	0.00074319	0.372118	0.0139127	0	0.047825	0	0	0.0279355	0	0	0.000633652	0	0.0284539	0	0	0	0	0.0497611	0.0275448	0	0.0390987	1.02202	
0.476301	0.0325938	0	0.0283803	0	0.0592222	0.00280826	0.0141552	0.0104104	0	0	0.291737	0	0	0.164075	0.0792906	0	0.0638517	0.0661887	0.0117458	0	0.108111	0	0	0.0112289	0	0	0.0714453	0	0	0.476301	0.523639	
0.913651	0.0438872	0	0	9.40854e-06	0.0569898	0.115678	0.0866834	0.00836734	0.00644459	0.0167499	0.182073	0	0.116854	0.20638	0	0.00696185	0.0603124	0.0906628	0	0	0.0566093	0	0	0	0.0280063	0.0479764	0.00513117	1.25372e-05	0	0.913651	0.240866	
0.00997877	0.00833327	0.0160646	0	0.0351696	0.150073	0	0.0484778	0	0.010825	0.0123677	0.20668	0.00662792	0.0823863	0.245989	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0	0	0.00997877	1.20348	
0.56575	0.0325938	0	0.0283803	0	0.035097	0.00280826	0.0447289	0.0104104	0	0.0101094	0.291737	0.00420328	0.0337056	0.0629347	0	0	0.0949175	0.0661887	0.0370613	0	0.0448456	0	0	0	0	0.00561043	0.0838467	0	0.0105309	0.56575	0.428504	
0	0.0719863	0.0077907	0	0	0.0685585	0.0594822	0.024425	1.64202e-05	0	0.00074319	0.372118	0.0139127	0	0.047825	0.0964416	0	0.0591898	0	0	0	0	0.0284539	0	0.0153101	0.0289083	0	0.072383	0.0275448	0	0	1.30882	
0.656777	0.0325938	0	0.0283803	0	0.035097	0.00280826	0.0447289	0.0104104	0	0.0101094	0.291737	0.00420328	0	0.164075	0.0792906	0	0.0829262	0.0661887	0.0345986	0	0.0448456	0	0	0	0	0.0312134	0.0714453	0.0133482	0	0.656777	0.392295	
0.335817	0.0694146	0.0187378	0.0116067	0	0	0	0	0.171612	0.0104132	0	0.228383	0.0151902	0.0184931	0	0.0160455	0	0.00338088	0.22791	0.0207716	0.00439526	0	0.0120858	0	0.0303202	0.0103436	0.140069	0.201471	0.0170188	0	0.335817	0.699997	
0.652068	0.00329802	0	0.00922388	0	0	0.00280826	0.06318	0.0104104	0.00233459	0.0101094	0.291737	0.0386745	0	0.164075	0.0934058	0	0.120928	0.0661887	0.0370613	0	0.00589782	0	0	0	0	0.0312134	0.0714453	0.0133482	0	0.652068	0.393096	
0.714613	0.09595	0.0797139	0	9.29286e-05	0.106512	0.0525421	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0347676	0.207631	0	0	0	0.0209992	0.00514864	0	0.0336227	0.0196604	0.0639854	0	0	0.0479764	0.00513117	0.0143268	0	0.714613	0.351953	
0.527664	0.0719863	0.0077907	0	0	0	0.0594822	0.024425	0.0512466	0	0.00074319	0.321376	0	0	0.047825	0.13461	0	0	0	0	0	0	0.0284539	0	0	0.0289083	0	0.0780979	0	0	0.527664	0.448219	
0.665662	0.0325938	0.0227791	0.0283803	0	0.035097	0.00280826	0.0447289	0.0104104	0	0.0101094	0.291737	0.00420328	0	0.164075	0.084593	0	0.00659582	0.0661887	0.0370613	0	0	0	0	0	0	0.0312134	0.0739824	0.0133482	0	0.665662	0.368405	
0.163936	0.131898	0.0597967	0	0	0.109571	0.113012	0.0760331	0	0	0.00316538	0.370994	0.0654458	0	0	0.0521895	0	0.000387869	0.00643885	0	0	0	0	0	0	0.0222338	0	0.0791821	0	0	0.163936	0.869973	
0.866289	0.0909626	0	0	0	0.0370239	0.118638	0	0	0	0.0276749	0.234202	0.00981629	0.0557537	0.117436	0	0.0255662	0.100117	0	0.0609988	0.00229824	0.0610411	0.0464065	0	0.0509801	0.0542987	0.087209	0	0.0185913	0.0385964	0.866289	0.289089	
0.371308	0.09595	0.052071	0	9.29286e-05	0.0944664	0.0525421	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0602133	0.00417119	0.00646172	0	0	0.0209992	0.0329958	0	0.0217466	0	0.0706585	0.0815906	0	0.0479764	0.00513117	0	0	0.371308	0.591533	
0.405331	0.100022	0.0077907	0	0	0	0.0594822	0.024425	0.0512466	0	0.00074319	0.321376	0	0.0334137	0.047825	0.13461	0	0	0	0	0	0	0.0284539	0	0	0.0289083	0	0.0780979	0	0	0.405331	0.562868	
0.693373	0.0325938	0	0.0283803	0	0.035097	0.00280826	0.0447289	0.0101706	0	0.00678036	0.215138	0	0	0.164075	0.0792906	0	0.0829262	0.0661887	0.0363689	0	0.0448456	0	0	0.0551317	0	0.0312134	0.0714453	0.0133482	0	0.693373	0.361219	
1	0.024241	0.0190205	0.0160087	0	0.0944664	0.0712828	0.0503979	0.00836734	0.00972014	0.0447191	0.168333	0	0.116854	0.207631	0.0121714	0	0	0.0209992	0	0	0.0536162	0	0.0706585	0.0513662	0	0.0479764	0.00513117	0	0	1	0.181959	
0.220438	0.0537482	0.0160646	0	0.0351696	0.138028	0	0.0484778	0.00883018	0.010825	0	0.313813	0.016552	0.0823863	0.245989	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0.0275448	0	0.220438	0.822299	
0.312026	0.189816	0.0265197	0.0192231	0.0268605	0.100103	0.0903445	0.0110134	0	0	0.00728067	0.401231	0.0245757	0	0.0919281	0.0224878	0	0	0.0139379	0	0	0	0.0232738	0	0	0.0222338	0	0.0533941	0.0275448	0	0.312026	0.706632	
0.24523	0.189816	0.0265197	0.0192231	0.0268605	0.100103	0.0903445	0.0110134	0	0	0.00728067	0.245798	0	0	0.0919281	0.084375	0	0	0.0621018	0	0	0	0	0	0	0.0222338	0	0	0.0275448	0	0.24523	0.74473	
0.0275884	0.113791	0	0.0576371	0.0565919	0.0362687	0	0.0406219	0	0	0	0.228324	0.00396175	0.0783922	0	0.0156964	0	0	0.0951295	0	0.00322122	0.0583306	0.0532342	0	0.120208	0	0.0622775	0.118849	0	0.00119836	0.0275884	1.16161	
0.461608	0.0719863	0.0077907	0	0	0	0.0594822	0.024425	0.167995	0	0.00074319	0.321376	0	0	0.047825	0.13461	0	0	0	0	0	0	0.0284539	0	0	0.0289083	0	0.0780979	0	0	0.461608	0.52644	
0	0.0719863	0.0077907	0	0	0.0760703	0.0594822	0.024425	1.64202e-05	0	0.00074319	0.372118	0.0139127	0	0.047825	0.0964416	0	0.0591898	0	0	0	0	0.0284539	0	0.0153101	0.0289083	0	0.072383	0.0208994	0	0	1.30909	
1	0.101767	0.0190205	0	0	0.0944664	0.0712828	0.0503979	0.00836734	0.00972014	0.0447191	0.168333	0	0.116854	0.207631	0.0121714	0	0	0.0209992	0	0	0.0536162	0	0.0706585	0.0513662	0	0.0479764	0.00513117	0	0	1	0.192831	
1	0.101767	0.0190205	0	0	0.0944664	0.0712828	0.0503979	0.00836734	0.00972014	0.0447191	0.168333	0	0.116854	0.207631	0.0121714	0	0	0.0209992	0	0	0.0536162	0	0.0706585	0.0513662	0	0.0479764	0.00513117	0	0	1	0.192831	
0.0390987	0.0719863	0.00778403	0	6.08922e-05	0.0161003	0.0594822	0.0344825	0.000533852	0	0.00074319	0.372118	0.0139127	0	0.047825	0	0	0.0279355	0	0	0.000633652	0	0.0284539	0.0801941	0.0552205	0	0	0.0332629	0.0275448	0	0.0390987	1.04951	
0.163936	0.131898	0.0597967	0	0	0.109571	0.113012	0.0760331	0	0	0.00316538	0.370994	0.0654458	0	0	0.0521895	0	0.0489725	0.00643885	0	0	0	0	0	0	0.0222338	0	0.0791821	0	0	0.163936	0.88242	
0.315558	0.0694146	0.0187378	0.0116067	0	0	0	0	0.171612	0.0104132	0	0.228383	0.0151902	0.0184931	0	0.0160455	0	0.00338088	0.226097	0.0207716	0.00439526	0.0191097	0.0120858	0	0.0303202	0.0103436	0.140069	0.201471	0.0170188	0	0.315558	0.724944	
0.0275884	0.197791	0	0.0576371	0.0565919	0.0135294	0.0073571	0.0406219	0	0	0	0.228324	0.00178628	0.0783922	0	0.0156964	0	0	0.0951295	0	0.00322122	0.0583306	0.0532342	0	0.120208	0	0.0606232	0.118849	0	0.00119836	0.0275884	1.18029	
0.652068	0.0325938	0	0.00922388	0	0	0.00280826	0.06318	0.0104104	0.000121027	0.0101094	0.291737	0.0386745	0	0.164075	0.0934058	0	0.117455	0.0661887	0.0370613	0	0.00589782	0	0	0	0	0.0312134	0.0714453	0.0133482	0	0.652068	0.397853	
0.762549	0.0363861	0	0.0339563	0	0	0.00280826	0.06318	0.0055303	0	0.0101094	0.182689	0.0278496	0	0.164075	0.0934058	0	0.120928	0.0878529	0.0453068	0.00142372	0.00589782	0	0	0.0118803	0	0.0312134	0.0714453	0.0133482	0	0.762549	0.312527	
0.56575	0.11012	0	0.0123716	0	0.035097	0.00280826	0.0447289	0.0104104	0	0.0101094	0.291737	0.00420328	0	0.0629347	0	0	0.0949175	0.0661887	0.0370613	0	0.0448456	0	0.0312988	0	0	0.00561043	0.0838467	0	0.0105309	0.56575	0.44077	
0.527664	0.0719863	0.0077907	0	0	0	0.0594822	0.024425	0.0512466	0	0.00074319	0.321376	0.0237868	0	0.047825	0.13461	0	0.0591898	0	0	0	0	0.0284539	0	0	0.0289083	0	0.0791821	0	0	0.527664	0.465926	
0.24523	0.189816	0.00374059	0	0.0268605	0.100103	0.0903445	0	0	0	0.00728067	0.401231	0	0	0.0919281	0.084375	0	0	0.0621018	0	0	0.0149031	0	0	0	0.0222338	0	0.0766382	0	0.0409362	0.24523	0.795336	
0.220438	0.0537482	0.0160646	0	0.0351696	0.138028	0	0.0484778	0.014228	0.010825	0	0.313813	0.016552	0.0823863	0.245989	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0.0275448	0	0.220438	0.823638	
0.00997877	0.0537482	0.0160646	0	0.0351696	0.150073	0	0.0484778	0	0.010825	0	0.313813	0.016552	0.0823863	0.245989	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0.0275448	0	0.00997877	1.25624	
0.925073	0.09595	0.0797139	0	9.29286e-05	0.0944664	0.0712828	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0602133	0.207631	0	0	0	0.0209992	0.0354315	0	0.0336227	0	0.0706585	0.0597255	0	0.0479764	0.00513117	0.0143268	0	0.925073	0.237711	
0.866289	0.0909626	0	0	0	0.0370239	0.118638	0	0	0	0.0276749	0.234202	0.00981629	0.0557537	0.117436	0	0	0.100117	0	0.109577	0.00229824	0.0610411	0.0464065	0	0.134518	0.0542987	0.087209	0	0.0256823	0.0385964	0.866289	0.310494	
0.371308	0.09595	0.0797139	0	9.29286e-05	0.0944664	0.0525421	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0602133	0.04939	0.0386133	0	0	0.0209992	0.0354315	0	0.0217466	0	0.0706585	0.0597255	0	0.0479764	0.00513117	0.0129432	0	0.371308	0.613928	
0.714613	0.09595	0.0797139	0	9.29286e-05	0.106512	0.0525421	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0347676	0.207631	0	0	0	0.0209992	0.0354315	0	0.0336227	0	0.0706585	0	0	0.0479764	0.00513117	0.0143268	0	0.714613	0.355352	
0.879386	0.0694146	0.0187378	0.127621	0	0	0	0	0.171612	0.0104132	0	0.228383	0.0151902	0.0184931	0	0.0160455	0	0.00338088	0.22791	0.0207716	0.00439526	0	0.0120858	0	0.0303202	0.0103436	0.140069	0.201471	0.0170188	0	0.879386	0.300718	
0.913651	0.0438872	0	0	9.40854e-06	0.0569898	0.115678	0.0866834	0.0137652	0.00644459	0.0167499	0.182073	0	0.116854	0.20638	0	0.00696185	0.0603124	0.0906628	0	0	0.0566093	0	0	0	0.0280063	0.0479764	0.00513117	1.25372e-05	0	0.913651	0.241853	
0.693373	0.0325938	0	0.0283803	0	0.035097	0.00280826	0.0447289	0	0	0.00678036	0.322544	0	0	0.164075	0.0792906	0	0.0829262	0.0661887	0.0370613	0	0.0448456	0	0	0.0112289	0	0.00547779	0.0714453	0.0133482	0	0.693373	0.366818	
0.472336	0.101767	0.0797139	0	9.29286e-05	0.0944664	0.0712828	0.0442471	0.00836734	0.00972014	0.0148657	0.182073	0	0.0793891	0.0995228	0	0	0	0.0209992	0	0	0.0536162	0	0.0706585	0.102588	0	0.0479764	0.00513117	0	0	0.472336	0.54245	
0.439521	0.133299	0.00616463	0	0	0.0485288	0.0186477	0.039682	0.0703026	0	0.103842	0.204033	0	0.0870288	0.172678	0	0	0	0.0305592	0.00767893	0	0.0978484	0.0239671	0.0365318	0.0738452	0	0	0	0.000605909	0.0217497	0.439521	0.590634	



#Generation 90 / 500
currentGen	90
evaluateCount	4500
totalTime	10.4762
firstFrontCount	33
frontCount	2
avgEvalTime	4.01273e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0.0719863	0.0077907	0	0	0.0685585	0.0594822	0	1.64202e-05	0	0.00074319	0.372118	0.0139127	0	0.047825	0	0	0.0591898	0.0219204	0	0.00201165	0	0.00167088	0	0	0.0111058	0	0.072383	0.0213521	0	0	1.25823	
0.220438	0.0537482	0.0160646	0	0.0351696	0.172625	0.0322101	0.0484778	0.00883018	0	0	0.265047	0.024841	0.00749098	0.0840451	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0.0275448	0	0.220438	0.767551	
0.0390987	0.0719863	0.0077897	0	0	0.0485149	0.0594822	0.024425	1.64202e-05	0	0.00074319	0.289171	0.00879187	0	0.047825	0	0	0.0279355	0	0	0.000633652	0	0.0284539	0	0	0	0.041947	0	0.0275448	0	0.0390987	0.99492	
0.24523	0.0369843	0.0265197	0.0192231	0.0268605	0.0641522	0	0.0110134	0.00309673	0	0.00728067	0.277131	0	0.0171922	0.0905361	0.084375	0	0	0.0621018	0	0	0.0145795	0	0	0	0.0222338	0	0	0.0275448	0	0.24523	0.692783	
0.461608	0.0719863	0.0077907	0	0	0	0.0594822	0.024425	0.0142671	0	0.00074319	0.298097	0	0	0.047825	0.00799612	0	0	0	0	0	0	0.0199728	0	0	0.0289083	0	0.0780979	0	0	0.461608	0.45898	
0.293777	0.0325938	0.00468975	0.0283803	0	0	0	0.0447289	4.89114e-06	0	0.0101094	0.206002	0.00420328	0.0337056	0.0629347	0	0	0.070647	0.0661887	0.0165136	0.130009	0.0319438	0	0	0.0245028	0	0.0106415	0.0384209	0	0	0.293777	0.64652	
0.00997877	0.00833327	0.0160646	0	0.0351696	0.103963	0	0.0239066	0	0.010825	0.0115415	0.20668	0.00662792	0.00411524	0.245989	0.0143446	0	0.0591898	0	0	0	0	0.0267912	0.000486103	0	0.0222338	0	0.0791821	0	0	0.00997877	1.15904	
0.281107	0.0719863	0.0077897	0	0	0.0485149	0	0.0154811	1.64202e-05	0	0.00074319	0.289171	0.00879187	0	0.047825	0	0	0.0367416	0	0	0.000633652	0	0.0284539	0	0.0532263	0	0.12786	0	0.0238143	0	0.281107	0.646696	
0.0193112	0.0964676	0.0077907	0	0	0.0685585	0.0594822	0.024425	1.64202e-05	0	0.00074319	0.372118	0.0139127	0	0.047825	0.0964416	0	0.0591898	0	0	0	0	0.00910217	0	0.0360643	0.0289083	0	0.072383	0.0275448	0	0.0193112	1.15739	
0.227966	0.0369843	0.0265197	0.0192231	0.0268605	0.0641522	0	0.0110134	0.00309673	0	0	0.277131	0.00453518	0.0171922	0.0905361	0.084375	0	0	0.0621018	0	0	0.0145795	0	0	0	0.0222338	0	0	0.0275448	0	0.227966	0.711921	
